timestamp,price_eur_kwh,resolution_s
2023-01-01T00:00:00+00:00,-0.001460,3600
2023-01-01T01:00:00+00:00,-0.001520,3600
2023-01-01T02:00:00+00:00,-0.005000,3600
2023-01-01T03:00:00+00:00,-0.004600,3600
2023-01-01T04:00:00+00:00,-0.004050,3600
2023-01-01T05:00:00+00:00,-0.003600,3600
2023-01-01T06:00:00+00:00,0.000000,3600
2023-01-01T07:00:00+00:00,0.000000,3600
2023-01-01T08:00:00+00:00,0.000000,3600
2023-01-01T09:00:00+00:00,0.000990,3600
2023-01-01T10:00:00+00:00,0.000580,3600
2023-01-01T11:00:00+00:00,0.000040,3600
2023-01-01T12:00:00+00:00,0.000000,3600
2023-01-01T13:00:00+00:00,0.000850,3600
2023-01-01T14:00:00+00:00,0.023530,3600
2023-01-01T15:00:00+00:00,0.036540,3600
2023-01-01T16:00:00+00:00,0.046030,3600
2023-01-01T17:00:00+00:00,0.099900,3600
2023-01-01T18:00:00+00:00,0.054950,3600
2023-01-01T19:00:00+00:00,0.062000,3600
2023-01-01T20:00:00+00:00,0.052930,3600
2023-01-01T21:00:00+00:00,0.045960,3600
2023-01-01T22:00:00+00:00,0.035000,3600
2023-01-01T23:00:00+00:00,0.109900,3600
2023-01-02T00:00:00+00:00,0.094900,3600
2023-01-02T01:00:00+00:00,0.052930,3600
2023-01-02T02:00:00+00:00,0.044160,3600
2023-01-02T03:00:00+00:00,0.050080,3600
2023-01-02T04:00:00+00:00,0.077090,3600
2023-01-02T05:00:00+00:00,0.105080,3600
2023-01-02T06:00:00+00:00,0.140640,3600
2023-01-02T07:00:00+00:00,0.162440,3600
2023-01-02T08:00:00+00:00,0.180000,3600
2023-01-02T09:00:00+00:00,0.145610,3600
2023-01-02T10:00:00+00:00,0.143350,3600
2023-01-02T11:00:00+00:00,0.144380,3600
2023-01-02T12:00:00+00:00,0.143760,3600
2023-01-02T13:00:00+00:00,0.148200,3600
2023-01-02T14:00:00+00:00,0.155340,3600
2023-01-02T15:00:00+00:00,0.164000,3600
2023-01-02T16:00:00+00:00,0.185680,3600
2023-01-02T17:00:00+00:00,0.174740,3600
2023-01-02T18:00:00+00:00,0.169900,3600
2023-01-02T19:00:00+00:00,0.153000,3600
2023-01-02T20:00:00+00:00,0.141670,3600
2023-01-02T21:00:00+00:00,0.134910,3600
2023-01-02T22:00:00+00:00,0.124220,3600
2023-01-02T23:00:00+00:00,0.130010,3600
2023-01-03T00:00:00+00:00,0.120000,3600
2023-01-03T01:00:00+00:00,0.118760,3600
2023-01-03T02:00:00+00:00,0.115000,3600
2023-01-03T03:00:00+00:00,0.113630,3600
2023-01-03T04:00:00+00:00,0.116270,3600
2023-01-03T05:00:00+00:00,0.138920,3600
2023-01-03T06:00:00+00:00,0.159920,3600
2023-01-03T07:00:00+00:00,0.169170,3600
2023-01-03T08:00:00+00:00,0.171180,3600
2023-01-03T09:00:00+00:00,0.168570,3600
2023-01-03T10:00:00+00:00,0.169490,3600
2023-01-03T11:00:00+00:00,0.164500,3600
2023-01-03T12:00:00+00:00,0.160910,3600
2023-01-03T13:00:00+00:00,0.163060,3600
2023-01-03T14:00:00+00:00,0.166790,3600
2023-01-03T15:00:00+00:00,0.166570,3600
2023-01-03T16:00:00+00:00,0.170820,3600
2023-01-03T17:00:00+00:00,0.168950,3600
2023-01-03T18:00:00+00:00,0.160990,3600
2023-01-03T19:00:00+00:00,0.149620,3600
2023-01-03T20:00:00+00:00,0.130630,3600
2023-01-03T21:00:00+00:00,0.114420,3600
2023-01-03T22:00:00+00:00,0.092480,3600
2023-01-03T23:00:00+00:00,0.080070,3600
2023-01-04T00:00:00+00:00,0.068440,3600
2023-01-04T01:00:00+00:00,0.037920,3600
2023-01-04T02:00:00+00:00,0.000000,3600
2023-01-04T03:00:00+00:00,0.000000,3600
2023-01-04T04:00:00+00:00,0.006330,3600
2023-01-04T05:00:00+00:00,0.054900,3600
2023-01-04T06:00:00+00:00,0.085320,3600
2023-01-04T07:00:00+00:00,0.150000,3600
2023-01-04T08:00:00+00:00,0.146000,3600
2023-01-04T09:00:00+00:00,0.131190,3600
2023-01-04T10:00:00+00:00,0.130530,3600
2023-01-04T11:00:00+00:00,0.127870,3600
2023-01-04T12:00:00+00:00,0.119080,3600
2023-01-04T13:00:00+00:00,0.116550,3600
2023-01-04T14:00:00+00:00,0.127990,3600
2023-01-04T15:00:00+00:00,0.131250,3600
2023-01-04T16:00:00+00:00,0.150200,3600
2023-01-04T17:00:00+00:00,0.137500,3600
2023-01-04T18:00:00+00:00,0.129490,3600
2023-01-04T19:00:00+00:00,0.122400,3600
2023-01-04T20:00:00+00:00,0.129390,3600
2023-01-04T21:00:00+00:00,0.108960,3600
2023-01-04T22:00:00+00:00,0.106000,3600
2023-01-04T23:00:00+00:00,0.005400,3600
2023-01-05T00:00:00+00:00,0.003630,3600
2023-01-05T01:00:00+00:00,0.004900,3600
2023-01-05T02:00:00+00:00,0.000000,3600
2023-01-05T03:00:00+00:00,0.006870,3600
2023-01-05T04:00:00+00:00,0.016320,3600
2023-01-05T05:00:00+00:00,0.067800,3600
2023-01-05T06:00:00+00:00,0.119900,3600
2023-01-05T07:00:00+00:00,0.179000,3600
2023-01-05T08:00:00+00:00,0.171040,3600
2023-01-05T09:00:00+00:00,0.169470,3600
2023-01-05T10:00:00+00:00,0.154000,3600
2023-01-05T11:00:00+00:00,0.146000,3600
2023-01-05T12:00:00+00:00,0.145100,3600
2023-01-05T13:00:00+00:00,0.151030,3600
2023-01-05T14:00:00+00:00,0.159480,3600
2023-01-05T15:00:00+00:00,0.172730,3600
2023-01-05T16:00:00+00:00,0.222100,3600
2023-01-05T17:00:00+00:00,0.194670,3600
2023-01-05T18:00:00+00:00,0.177980,3600
2023-01-05T19:00:00+00:00,0.163990,3600
2023-01-05T20:00:00+00:00,0.152000,3600
2023-01-05T21:00:00+00:00,0.144640,3600
2023-01-05T22:00:00+00:00,0.127000,3600
2023-01-05T23:00:00+00:00,0.107210,3600
2023-01-06T00:00:00+00:00,0.101100,3600
2023-01-06T01:00:00+00:00,0.096730,3600
2023-01-06T02:00:00+00:00,0.081420,3600
2023-01-06T03:00:00+00:00,0.074450,3600
2023-01-06T04:00:00+00:00,0.078320,3600
2023-01-06T05:00:00+00:00,0.096890,3600
2023-01-06T06:00:00+00:00,0.107020,3600
2023-01-06T07:00:00+00:00,0.122940,3600
2023-01-06T08:00:00+00:00,0.166400,3600
2023-01-06T09:00:00+00:00,0.182400,3600
2023-01-06T10:00:00+00:00,0.163670,3600
2023-01-06T11:00:00+00:00,0.140200,3600
2023-01-06T12:00:00+00:00,0.135000,3600
2023-01-06T13:00:00+00:00,0.158000,3600
2023-01-06T14:00:00+00:00,0.170400,3600
2023-01-06T15:00:00+00:00,0.140100,3600
2023-01-06T16:00:00+00:00,0.155930,3600
2023-01-06T17:00:00+00:00,0.163500,3600
2023-01-06T18:00:00+00:00,0.146740,3600
2023-01-06T19:00:00+00:00,0.139390,3600
2023-01-06T20:00:00+00:00,0.131840,3600
2023-01-06T21:00:00+00:00,0.129940,3600
2023-01-06T22:00:00+00:00,0.121310,3600
2023-01-06T23:00:00+00:00,0.097280,3600
2023-01-07T00:00:00+00:00,0.098160,3600
2023-01-07T01:00:00+00:00,0.094960,3600
2023-01-07T02:00:00+00:00,0.083860,3600
2023-01-07T03:00:00+00:00,0.076660,3600
2023-01-07T04:00:00+00:00,0.069880,3600
2023-01-07T05:00:00+00:00,0.076490,3600
2023-01-07T06:00:00+00:00,0.092530,3600
2023-01-07T07:00:00+00:00,0.109940,3600
2023-01-07T08:00:00+00:00,0.112870,3600
2023-01-07T09:00:00+00:00,0.100690,3600
2023-01-07T10:00:00+00:00,0.088320,3600
2023-01-07T11:00:00+00:00,0.087900,3600
2023-01-07T12:00:00+00:00,0.074290,3600
2023-01-07T13:00:00+00:00,0.090000,3600
2023-01-07T14:00:00+00:00,0.086900,3600
2023-01-07T15:00:00+00:00,0.094310,3600
2023-01-07T16:00:00+00:00,0.098320,3600
2023-01-07T17:00:00+00:00,0.100960,3600
2023-01-07T18:00:00+00:00,0.096000,3600
2023-01-07T19:00:00+00:00,0.089100,3600
2023-01-07T20:00:00+00:00,0.062980,3600
2023-01-07T21:00:00+00:00,0.051200,3600
2023-01-07T22:00:00+00:00,0.038790,3600
2023-01-07T23:00:00+00:00,0.011550,3600
2023-01-08T00:00:00+00:00,0.009070,3600
