timestamp,value,quality
2026-04-05T07:00:00+00:00,0.000000,0
2026-04-05T08:00:00+00:00,0.000000,0
2026-04-05T09:00:00+00:00,0.051025,0
2026-04-05T10:00:00+00:00,0.046997,0
2026-04-05T11:00:00+00:00,0.000000,0
2026-04-05T12:00:00+00:00,0.000000,0
2026-04-05T13:00:00+00:00,0.000000,0
2026-04-05T14:00:00+00:00,0.000000,0
2026-04-05T15:00:00+00:00,0.000000,0
2026-04-05T16:00:00+00:00,0.114990,0
2026-04-05T17:00:00+00:00,0.216919,0
2026-04-05T18:00:00+00:00,0.229004,0
2026-04-05T19:00:00+00:00,0.223022,0
2026-04-05T20:00:00+00:00,0.222046,0
2026-04-05T21:00:00+00:00,0.219971,0
2026-04-05T22:00:00+00:00,0.203979,0
2026-04-05T23:00:00+00:00,0.362061,0
2026-04-06T00:00:00+00:00,0.813965,0
2026-04-06T01:00:00+00:00,0.239990,0
2026-04-06T02:00:00+00:00,0.213013,0
2026-04-06T03:00:00+00:00,0.218994,0
2026-04-06T04:00:00+00:00,0.098022,0
2026-04-06T05:00:00+00:00,0.697998,0
2026-04-06T06:00:00+00:00,0.072021,0
2026-04-06T07:00:00+00:00,0.000000,0
2026-04-06T08:00:00+00:00,0.000000,0
2026-04-06T09:00:00+00:00,0.000000,0
2026-04-06T10:00:00+00:00,0.000000,0
2026-04-06T11:00:00+00:00,0.000000,0
2026-04-06T12:00:00+00:00,0.000000,0
2026-04-06T13:00:00+00:00,0.000000,0
2026-04-06T14:00:00+00:00,0.000000,0
2026-04-06T15:00:00+00:00,0.000977,0
2026-04-06T16:00:00+00:00,0.142944,0
2026-04-06T17:00:00+00:00,0.204102,0
2026-04-06T18:00:00+00:00,0.234985,0
2026-04-06T19:00:00+00:00,0.223999,0
2026-04-06T20:00:00+00:00,0.223999,0
2026-04-06T21:00:00+00:00,0.203003,0
2026-04-06T22:00:00+00:00,0.205933,0
2026-04-06T23:00:00+00:00,0.228027,0
2026-04-07T00:00:00+00:00,0.218994,0
2026-04-07T01:00:00+00:00,0.203003,0
2026-04-07T02:00:00+00:00,0.453003,0
2026-04-07T03:00:00+00:00,0.287964,0
2026-04-07T04:00:00+00:00,0.000000,0
2026-04-07T05:00:00+00:00,0.000000,0
2026-04-07T06:00:00+00:00,0.000000,0
2026-04-07T07:00:00+00:00,0.000000,0
2026-04-07T08:00:00+00:00,0.000000,0
2026-04-07T09:00:00+00:00,0.000000,0
2026-04-07T10:00:00+00:00,0.000000,0
2026-04-07T11:00:00+00:00,0.000000,0
2026-04-07T12:00:00+00:00,0.000000,0
2026-04-07T13:00:00+00:00,0.000000,0
2026-04-07T14:00:00+00:00,0.000000,0
2026-04-07T15:00:00+00:00,0.000000,0
2026-04-07T16:00:00+00:00,0.000000,0
2026-04-07T17:00:00+00:00,0.000000,0
2026-04-07T18:00:00+00:00,0.000000,0
2026-04-07T19:00:00+00:00,0.000000,0
2026-04-07T20:00:00+00:00,0.503052,0
2026-04-07T21:00:00+00:00,0.343018,0
2026-04-07T22:00:00+00:00,0.242920,0
2026-04-07T23:00:00+00:00,0.221069,0
2026-04-08T00:00:00+00:00,0.234985,0
2026-04-08T01:00:00+00:00,0.239014,0
2026-04-08T02:00:00+00:00,0.204956,0
2026-04-08T03:00:00+00:00,0.385010,0
2026-04-08T04:00:00+00:00,0.000977,0
2026-04-08T05:00:00+00:00,0.000000,0
2026-04-08T06:00:00+00:00,0.000000,0
2026-04-08T07:00:00+00:00,0.000000,0
2026-04-08T08:00:00+00:00,0.000000,0
2026-04-08T09:00:00+00:00,0.000000,0
2026-04-08T10:00:00+00:00,0.000000,0
2026-04-08T11:00:00+00:00,0.000000,0
2026-04-08T12:00:00+00:00,0.000000,0
2026-04-08T13:00:00+00:00,0.000000,0
2026-04-08T14:00:00+00:00,0.000000,0
2026-04-08T15:00:00+00:00,0.000000,0
2026-04-08T16:00:00+00:00,0.000000,0
2026-04-08T17:00:00+00:00,0.000000,0
2026-04-08T18:00:00+00:00,0.000000,0
2026-04-08T19:00:00+00:00,0.000000,0
2026-04-08T20:00:00+00:00,0.590088,0
2026-04-08T21:00:00+00:00,0.435913,0
2026-04-08T22:00:00+00:00,0.362061,0
2026-04-08T23:00:00+00:00,0.298950,0
2026-04-09T00:00:00+00:00,0.285034,0
2026-04-09T01:00:00+00:00,0.241943,0
2026-04-09T02:00:00+00:00,0.222046,0
2026-04-09T03:00:00+00:00,0.232056,0
2026-04-09T04:00:00+00:00,0.000000,0
2026-04-09T05:00:00+00:00,0.000000,0
2026-04-09T06:00:00+00:00,0.000000,0
2026-04-09T07:00:00+00:00,0.000000,0
2026-04-09T08:00:00+00:00,0.000000,0
2026-04-09T09:00:00+00:00,0.000000,0
2026-04-09T10:00:00+00:00,0.000000,0
2026-04-09T11:00:00+00:00,0.000000,0
2026-04-09T12:00:00+00:00,0.000000,0
2026-04-09T13:00:00+00:00,0.000000,0
2026-04-09T14:00:00+00:00,0.000000,0
2026-04-09T15:00:00+00:00,0.000000,0
2026-04-09T16:00:00+00:00,0.000000,0
2026-04-09T17:00:00+00:00,0.000000,0
2026-04-09T18:00:00+00:00,0.000000,0
2026-04-09T19:00:00+00:00,0.000000,0
2026-04-09T20:00:00+00:00,0.300903,0
2026-04-09T21:00:00+00:00,0.210083,0
2026-04-09T22:00:00+00:00,0.198975,0
2026-04-09T23:00:00+00:00,0.208984,0
2026-04-10T00:00:00+00:00,0.234985,0
2026-04-10T01:00:00+00:00,0.203979,0
2026-04-10T02:00:00+00:00,0.199097,0
2026-04-10T03:00:00+00:00,0.225952,0
2026-04-10T04:00:00+00:00,0.000000,0
2026-04-10T05:00:00+00:00,0.000000,0
2026-04-10T06:00:00+00:00,0.000000,0
2026-04-10T07:00:00+00:00,0.000000,0
2026-04-10T08:00:00+00:00,0.000000,0
2026-04-10T09:00:00+00:00,0.000000,0
2026-04-10T10:00:00+00:00,0.000000,0
2026-04-10T11:00:00+00:00,0.000000,0
2026-04-10T12:00:00+00:00,0.000000,0
2026-04-10T13:00:00+00:00,0.000000,0
2026-04-10T14:00:00+00:00,0.000000,0
2026-04-10T15:00:00+00:00,0.000000,0
2026-04-10T16:00:00+00:00,0.000000,0
2026-04-10T17:00:00+00:00,0.000000,0
2026-04-10T18:00:00+00:00,0.000000,0
2026-04-10T19:00:00+00:00,0.000000,0
2026-04-10T20:00:00+00:00,0.486938,0
2026-04-10T21:00:00+00:00,0.295044,0
2026-04-10T22:00:00+00:00,0.233032,0
2026-04-10T23:00:00+00:00,0.215942,0
2026-04-11T00:00:00+00:00,0.208008,0
2026-04-11T01:00:00+00:00,0.946045,0
2026-04-11T02:00:00+00:00,0.867920,0
2026-04-11T03:00:00+00:00,0.857056,0
2026-04-11T04:00:00+00:00,0.613037,0
2026-04-11T05:00:00+00:00,0.323975,0
2026-04-11T06:00:00+00:00,0.218018,0
2026-04-11T07:00:00+00:00,0.340942,0
2026-04-11T08:00:00+00:00,0.000000,0
2026-04-11T09:00:00+00:00,0.000000,0
2026-04-11T10:00:00+00:00,0.000000,0
2026-04-11T11:00:00+00:00,0.000000,0
2026-04-11T12:00:00+00:00,0.000000,0
2026-04-11T13:00:00+00:00,0.009033,0
2026-04-11T14:00:00+00:00,0.098999,0
2026-04-11T15:00:00+00:00,0.474976,0
2026-04-11T16:00:00+00:00,0.520996,0
2026-04-11T17:00:00+00:00,0.544067,0
2026-04-11T18:00:00+00:00,0.367920,0
2026-04-11T19:00:00+00:00,0.286987,0
2026-04-11T20:00:00+00:00,0.275024,0
2026-04-11T21:00:00+00:00,0.265991,0
2026-04-11T22:00:00+00:00,0.228027,0
2026-04-11T23:00:00+00:00,0.206055,0
2026-04-12T00:00:00+00:00,0.198975,0
2026-04-12T01:00:00+00:00,0.791992,0
2026-04-12T02:00:00+00:00,0.270996,0
2026-04-12T03:00:00+00:00,0.762939,0
2026-04-12T04:00:00+00:00,0.768066,0
2026-04-12T05:00:00+00:00,0.214966,0
2026-04-12T06:00:00+00:00,0.000000,0
2026-04-12T07:00:00+00:00,0.000000,0
2026-04-12T08:00:00+00:00,0.000000,0
2026-04-12T09:00:00+00:00,0.067993,0
2026-04-12T10:00:00+00:00,0.440063,0
2026-04-12T11:00:00+00:00,0.000000,0
2026-04-12T12:00:00+00:00,0.000000,0
2026-04-12T13:00:00+00:00,0.000977,0
2026-04-12T14:00:00+00:00,0.000000,0
2026-04-12T15:00:00+00:00,0.001953,0
2026-04-12T16:00:00+00:00,0.123047,0
2026-04-12T17:00:00+00:00,0.269043,0
2026-04-12T18:00:00+00:00,0.224976,0
2026-04-12T19:00:00+00:00,0.381958,0
2026-04-12T20:00:00+00:00,0.508057,0
2026-04-12T21:00:00+00:00,0.289917,0
2026-04-12T22:00:00+00:00,0.213989,0
2026-04-12T23:00:00+00:00,0.235107,0
2026-04-13T00:00:00+00:00,0.196899,0
2026-04-13T01:00:00+00:00,0.229980,0
2026-04-13T02:00:00+00:00,0.210083,0
2026-04-13T03:00:00+00:00,0.234985,0
2026-04-13T04:00:00+00:00,0.000000,0
2026-04-13T05:00:00+00:00,0.000000,0
2026-04-13T06:00:00+00:00,0.000000,0
2026-04-13T07:00:00+00:00,0.000000,0
2026-04-13T08:00:00+00:00,0.000000,0
2026-04-13T09:00:00+00:00,0.000000,0
2026-04-13T10:00:00+00:00,0.000000,0
2026-04-13T11:00:00+00:00,0.000000,0
2026-04-13T12:00:00+00:00,0.000000,0
2026-04-13T13:00:00+00:00,0.000000,0
2026-04-13T14:00:00+00:00,0.000000,0
2026-04-13T15:00:00+00:00,0.000000,0
2026-04-13T16:00:00+00:00,0.000000,0
2026-04-13T17:00:00+00:00,0.000000,0
2026-04-13T18:00:00+00:00,0.000000,0
2026-04-13T19:00:00+00:00,0.000000,0
2026-04-13T20:00:00+00:00,0.250977,0
2026-04-13T21:00:00+00:00,0.425049,0
2026-04-13T22:00:00+00:00,0.783936,0
2026-04-13T23:00:00+00:00,0.842041,0
2026-04-14T00:00:00+00:00,0.884033,0
2026-04-14T01:00:00+00:00,0.341919,0
2026-04-14T02:00:00+00:00,0.237061,0
2026-04-14T03:00:00+00:00,0.433960,0
2026-04-14T04:00:00+00:00,0.000977,0
2026-04-14T05:00:00+00:00,0.000000,0
2026-04-14T06:00:00+00:00,0.000000,0
2026-04-14T07:00:00+00:00,0.000000,0
2026-04-14T08:00:00+00:00,0.000000,0
2026-04-14T09:00:00+00:00,0.000000,0
2026-04-14T10:00:00+00:00,0.000000,0
2026-04-14T11:00:00+00:00,0.000000,0
2026-04-14T12:00:00+00:00,0.000000,0
2026-04-14T13:00:00+00:00,0.000000,0
2026-04-14T14:00:00+00:00,0.000000,0
2026-04-14T15:00:00+00:00,0.000000,0
2026-04-14T16:00:00+00:00,0.000000,0
2026-04-14T17:00:00+00:00,0.000000,0
2026-04-14T18:00:00+00:00,0.000000,0
2026-04-14T19:00:00+00:00,0.000000,0
2026-04-14T20:00:00+00:00,0.517090,0
2026-04-14T21:00:00+00:00,0.510010,0
2026-04-14T22:00:00+00:00,0.223999,0
2026-04-14T23:00:00+00:00,0.207886,0
2026-04-15T00:00:00+00:00,0.255005,0
2026-04-15T01:00:00+00:00,0.243042,0
2026-04-15T02:00:00+00:00,0.244995,0
2026-04-15T03:00:00+00:00,0.248047,0
2026-04-15T04:00:00+00:00,0.000000,0
2026-04-15T05:00:00+00:00,0.000000,0
2026-04-15T06:00:00+00:00,0.000000,0
2026-04-15T07:00:00+00:00,0.000000,0
2026-04-15T08:00:00+00:00,0.000000,0
2026-04-15T09:00:00+00:00,0.000000,0
2026-04-15T10:00:00+00:00,0.000000,0
2026-04-15T11:00:00+00:00,0.000000,0
2026-04-15T12:00:00+00:00,0.000000,0
2026-04-15T13:00:00+00:00,0.000000,0
2026-04-15T14:00:00+00:00,0.000000,0
2026-04-15T15:00:00+00:00,0.000000,0
2026-04-15T16:00:00+00:00,0.000000,0
2026-04-15T17:00:00+00:00,0.000000,0
2026-04-15T18:00:00+00:00,0.000000,0
2026-04-15T19:00:00+00:00,0.000000,0
2026-04-15T20:00:00+00:00,1.302979,0
2026-04-15T21:00:00+00:00,0.754028,0
2026-04-15T22:00:00+00:00,0.771973,0
2026-04-15T23:00:00+00:00,0.291016,0
2026-04-16T00:00:00+00:00,0.446141,0
2026-04-16T01:00:00+00:00,0.449727,0
2026-04-16T02:00:00+00:00,0.437550,0
2026-04-16T03:00:00+00:00,0.305396,0
2026-04-16T04:00:00+00:00,0.000000,0
2026-04-16T05:00:00+00:00,0.000000,0
2026-04-16T06:00:00+00:00,0.000000,0
2026-04-16T07:00:00+00:00,0.000000,0
2026-04-16T08:00:00+00:00,0.000000,0
2026-04-16T09:00:00+00:00,0.000000,0
2026-04-16T10:00:00+00:00,0.000000,0
2026-04-16T11:00:00+00:00,0.000000,0
2026-04-16T12:00:00+00:00,0.000000,0
2026-04-16T13:00:00+00:00,0.000000,0
2026-04-16T14:00:00+00:00,0.000000,0
2026-04-16T15:00:00+00:00,0.000000,0
2026-04-16T16:00:00+00:00,0.000000,0
2026-04-16T17:00:00+00:00,0.000000,0
2026-04-16T18:00:00+00:00,0.000000,0
2026-04-16T19:00:00+00:00,0.000000,0
2026-04-16T20:00:00+00:00,0.627974,0
2026-04-16T21:00:00+00:00,0.534219,0
2026-04-16T22:00:00+00:00,0.481552,0
2026-04-16T23:00:00+00:00,0.473110,0
2026-04-17T00:00:00+00:00,0.202026,0
2026-04-17T01:00:00+00:00,0.203979,0
2026-04-17T02:00:00+00:00,0.197998,0
2026-04-17T03:00:00+00:00,0.203003,0
2026-04-17T04:00:00+00:00,0.000000,0
2026-04-17T05:00:00+00:00,0.000000,0
2026-04-17T06:00:00+00:00,0.000000,0
2026-04-17T07:00:00+00:00,0.000000,0
2026-04-17T08:00:00+00:00,0.000000,0
2026-04-17T09:00:00+00:00,0.000000,0
2026-04-17T10:00:00+00:00,0.000000,0
2026-04-17T11:00:00+00:00,0.000000,0
2026-04-17T12:00:00+00:00,0.000000,0
2026-04-17T13:00:00+00:00,0.000000,0
2026-04-17T14:00:00+00:00,0.000000,0
2026-04-17T15:00:00+00:00,0.000000,0
2026-04-17T16:00:00+00:00,0.000000,0
2026-04-17T17:00:00+00:00,0.000000,0
2026-04-17T18:00:00+00:00,0.000000,0
2026-04-17T19:00:00+00:00,0.000000,0
2026-04-17T20:00:00+00:00,0.218018,0
2026-04-17T21:00:00+00:00,0.205933,0
2026-04-17T22:00:00+00:00,0.205078,0
2026-04-17T23:00:00+00:00,0.201904,0
2026-04-18T00:00:00+00:00,1.168091,0
2026-04-18T01:00:00+00:00,0.200928,0
2026-04-18T02:00:00+00:00,0.200073,0
2026-04-18T03:00:00+00:00,0.200928,0
2026-04-18T04:00:00+00:00,0.056030,0
2026-04-18T05:00:00+00:00,0.000000,0
2026-04-18T06:00:00+00:00,0.000000,0
2026-04-18T07:00:00+00:00,0.000000,0
2026-04-18T08:00:00+00:00,0.000000,0
2026-04-18T09:00:00+00:00,0.000000,0
2026-04-18T10:00:00+00:00,0.000000,0
2026-04-18T11:00:00+00:00,0.000000,0
2026-04-18T12:00:00+00:00,0.000000,0
2026-04-18T13:00:00+00:00,0.000000,0
2026-04-18T14:00:00+00:00,0.000000,0
2026-04-18T15:00:00+00:00,0.000000,0
2026-04-18T16:00:00+00:00,0.092041,0
2026-04-18T17:00:00+00:00,0.197998,0
2026-04-18T18:00:00+00:00,0.218018,0
2026-04-18T19:00:00+00:00,0.211914,0
2026-04-18T20:00:00+00:00,0.213013,0
2026-04-18T21:00:00+00:00,0.207031,0
2026-04-18T22:00:00+00:00,0.200928,0
2026-04-18T23:00:00+00:00,0.200073,0
2026-04-19T00:00:00+00:00,0.433826,0
2026-04-19T01:00:00+00:00,0.437313,0
2026-04-19T02:00:00+00:00,0.425472,0
2026-04-19T03:00:00+00:00,0.296966,0
2026-04-19T04:00:00+00:00,0.000000,0
2026-04-19T05:00:00+00:00,0.000000,0
2026-04-19T06:00:00+00:00,0.000000,0
2026-04-19T07:00:00+00:00,0.000000,0
2026-04-19T08:00:00+00:00,0.000000,0
2026-04-19T09:00:00+00:00,0.000000,0
2026-04-19T10:00:00+00:00,0.000000,0
2026-04-19T11:00:00+00:00,0.000000,0
2026-04-19T12:00:00+00:00,0.000000,0
2026-04-19T13:00:00+00:00,0.000000,0
2026-04-19T14:00:00+00:00,0.000000,0
2026-04-19T15:00:00+00:00,0.000000,0
2026-04-19T16:00:00+00:00,0.000000,0
2026-04-19T17:00:00+00:00,0.000000,0
2026-04-19T18:00:00+00:00,0.000000,0
2026-04-19T19:00:00+00:00,0.000000,0
2026-04-19T20:00:00+00:00,0.610640,0
2026-04-19T21:00:00+00:00,0.519472,0
2026-04-19T22:00:00+00:00,0.468259,0
2026-04-19T23:00:00+00:00,0.460050,0
2026-04-20T00:00:00+00:00,0.195068,0
2026-04-20T01:00:00+00:00,0.202026,0
2026-04-20T02:00:00+00:00,0.205933,0
2026-04-20T03:00:00+00:00,0.196045,0
2026-04-20T04:00:00+00:00,0.000000,0
2026-04-20T05:00:00+00:00,0.000000,0
2026-04-20T06:00:00+00:00,0.000000,0
2026-04-20T07:00:00+00:00,0.000000,0
2026-04-20T08:00:00+00:00,0.000000,0
2026-04-20T09:00:00+00:00,0.000000,0
2026-04-20T10:00:00+00:00,0.000000,0
2026-04-20T11:00:00+00:00,0.000000,0
2026-04-20T12:00:00+00:00,0.000000,0
2026-04-20T13:00:00+00:00,0.000000,0
2026-04-20T14:00:00+00:00,0.000000,0
2026-04-20T15:00:00+00:00,0.000000,0
2026-04-20T16:00:00+00:00,0.000000,0
2026-04-20T17:00:00+00:00,0.000000,0
2026-04-20T18:00:00+00:00,0.000000,0
2026-04-20T19:00:00+00:00,0.000000,0
2026-04-20T20:00:00+00:00,0.301025,0
2026-04-20T21:00:00+00:00,0.289917,0
2026-04-20T22:00:00+00:00,0.286011,0
2026-04-20T23:00:00+00:00,0.281006,0
2026-04-21T00:00:00+00:00,0.436951,0
2026-04-21T01:00:00+00:00,0.440463,0
2026-04-21T02:00:00+00:00,0.428537,0
2026-04-21T03:00:00+00:00,0.299105,0
2026-04-21T04:00:00+00:00,0.000000,0
2026-04-21T05:00:00+00:00,0.000000,0
2026-04-21T06:00:00+00:00,0.000000,0
2026-04-21T07:00:00+00:00,0.000000,0
2026-04-21T08:00:00+00:00,0.000000,0
2026-04-21T09:00:00+00:00,0.000000,0
2026-04-21T10:00:00+00:00,0.000000,0
2026-04-21T11:00:00+00:00,0.000000,0
2026-04-21T12:00:00+00:00,0.000000,0
2026-04-21T13:00:00+00:00,0.000000,0
2026-04-21T14:00:00+00:00,0.000000,0
2026-04-21T15:00:00+00:00,0.000000,0
2026-04-21T16:00:00+00:00,0.000000,0
2026-04-21T17:00:00+00:00,0.000000,0
2026-04-21T18:00:00+00:00,0.000000,0
2026-04-21T19:00:00+00:00,0.000000,0
2026-04-21T20:00:00+00:00,0.615039,0
2026-04-21T21:00:00+00:00,0.523215,0
2026-04-21T22:00:00+00:00,0.471632,0
2026-04-21T23:00:00+00:00,0.463365,0
2026-04-22T00:00:00+00:00,0.574949,0
2026-04-22T01:00:00+00:00,0.579570,0
2026-04-22T02:00:00+00:00,0.563878,0
2026-04-22T03:00:00+00:00,0.393569,0
2026-04-22T04:00:00+00:00,0.000000,0
2026-04-22T05:00:00+00:00,0.000000,0
2026-04-22T06:00:00+00:00,0.000000,0
2026-04-22T07:00:00+00:00,0.000000,0
2026-04-22T08:00:00+00:00,0.000000,0
2026-04-22T09:00:00+00:00,0.000000,0
2026-04-22T10:00:00+00:00,0.000000,0
2026-04-22T11:00:00+00:00,0.000000,0
2026-04-22T12:00:00+00:00,0.000000,0
2026-04-22T13:00:00+00:00,0.000000,0
2026-04-22T14:00:00+00:00,0.000000,0
2026-04-22T15:00:00+00:00,0.000000,0
2026-04-22T16:00:00+00:00,0.000000,0
2026-04-22T17:00:00+00:00,0.000000,0
2026-04-22T18:00:00+00:00,0.000000,0
2026-04-22T19:00:00+00:00,0.000000,0
2026-04-22T20:00:00+00:00,0.809280,0
2026-04-22T21:00:00+00:00,0.688456,0
2026-04-22T22:00:00+00:00,0.620583,0
2026-04-22T23:00:00+00:00,0.609704,0
2026-04-23T00:00:00+00:00,0.530248,0
2026-04-23T01:00:00+00:00,0.534509,0
2026-04-23T02:00:00+00:00,0.520037,0
2026-04-23T03:00:00+00:00,0.362969,0
2026-04-23T04:00:00+00:00,0.000000,0
2026-04-23T05:00:00+00:00,0.000000,0
2026-04-23T06:00:00+00:00,0.000000,0
2026-04-23T07:00:00+00:00,0.000000,0
2026-04-23T08:00:00+00:00,0.000000,0
2026-04-23T09:00:00+00:00,0.000000,0
2026-04-23T10:00:00+00:00,0.000000,0
2026-04-23T11:00:00+00:00,0.000000,0
2026-04-23T12:00:00+00:00,0.000000,0
2026-04-23T13:00:00+00:00,0.000000,0
2026-04-23T14:00:00+00:00,0.000000,0
2026-04-23T15:00:00+00:00,0.000000,0
2026-04-23T16:00:00+00:00,0.000000,0
2026-04-23T17:00:00+00:00,0.000000,0
2026-04-23T18:00:00+00:00,0.000000,0
2026-04-23T19:00:00+00:00,0.000000,0
2026-04-23T20:00:00+00:00,0.746360,0
2026-04-23T21:00:00+00:00,0.634930,0
2026-04-23T22:00:00+00:00,0.572334,0
2026-04-23T23:00:00+00:00,0.562300,0
2026-04-24T00:00:00+00:00,0.196045,0
2026-04-24T01:00:00+00:00,0.202026,0
2026-04-24T02:00:00+00:00,0.200928,0
2026-04-24T03:00:00+00:00,0.197998,0
2026-04-24T04:00:00+00:00,0.000000,0
2026-04-24T05:00:00+00:00,0.000000,0
2026-04-24T06:00:00+00:00,0.000000,0
2026-04-24T07:00:00+00:00,0.000000,0
2026-04-24T08:00:00+00:00,0.000000,0
2026-04-24T09:00:00+00:00,0.000000,0
2026-04-24T10:00:00+00:00,0.000000,0
2026-04-24T11:00:00+00:00,0.000000,0
2026-04-24T12:00:00+00:00,0.000000,0
2026-04-24T13:00:00+00:00,0.000000,0
2026-04-24T14:00:00+00:00,0.000000,0
2026-04-24T15:00:00+00:00,0.000000,0
2026-04-24T16:00:00+00:00,0.000000,0
2026-04-24T17:00:00+00:00,0.000000,0
2026-04-24T18:00:00+00:00,0.000000,0
2026-04-24T19:00:00+00:00,0.000000,0
2026-04-24T20:00:00+00:00,0.296997,0
2026-04-24T21:00:00+00:00,0.208008,0
2026-04-24T22:00:00+00:00,0.200073,0
2026-04-24T23:00:00+00:00,0.199951,0
2026-04-25T00:00:00+00:00,0.498712,0
2026-04-25T01:00:00+00:00,0.502720,0
2026-04-25T02:00:00+00:00,0.489108,0
2026-04-25T03:00:00+00:00,0.341382,0
2026-04-25T04:00:00+00:00,0.000000,0
2026-04-25T05:00:00+00:00,0.000000,0
